zona,PrecioActual,metros,habitaciones,tiene_ascensor,localizacion,planta_num,baños,PrecioActual_log,Latitud,Longitud
barrio-de-salamanca,1459000,84,2.0,1,EXTERIOR,5.0,2,14.193262512905648,40.4364379,-3.6857028
barrio-de-salamanca,1900000,165,3.0,1,EXTERIOR,4.0,0,14.45736497045232,40.4364379,-3.6857028
hortaleza,550000,90,3.0,1,EXTERIOR,13.0,2,13.217675375388819,40.4725491,-3.6425515
villaverde,93400,62,3.0,0,EXTERIOR,2.0,1,11.444657330797734,40.3456104,-3.6959556
centro,1380000,132,2.0,1,EXTERIOR,3.0,2,14.137594781770806,40.4176527,-3.7079547
carabanchel,129000,43,1.0,0,EXTERIOR,0.0,0,11.767575435251748,40.3742112,-3.744676
chamartin,2050000,250,4.0,1,EXTERIOR,4.0,0,14.53335083891935,40.4739539,-3.6827087
moncloa,895000,257,4.0,1,EXTERIOR,4.0,2,13.704580114574805,40.4350196,-3.719236
chamberi,1590000,158,3.0,1,EXTERIOR,6.0,0,14.279245203127035,40.4389621,-3.705302
barrio-de-salamanca,1119000,79,2.0,1,INTERIOR,3.0,0,13.927946880948712,40.4364379,-3.6857028
puente-de-vallecas,279900,98,3.0,1,EXTERIOR,2.0,2,12.5421912482017,40.3868601,-3.6591803
usera,415000,126,4.0,1,EXTERIOR,3.0,2,12.936036208848487,40.383894,-3.7064459
carabanchel,225000,70,4.0,0,EXTERIOR,3.0,1,12.323860125621126,40.3742112,-3.744676
chamberi,850000,131,3.0,1,EXTERIOR,1.0,0,13.652992804936396,40.4389621,-3.705302
latina,280000,107,4.0,1,EXTERIOR,7.0,0,12.54254845357358,40.4035317,-3.736152
centro,1990000,215,4.0,0,EXTERIOR,4.0,0,14.503645699213111,40.4176527,-3.7079547
tetuan,375000,117,3.0,0,EXTERIOR,1.0,0,12.834683971615659,40.4605781,-3.6982806
ciudad-lineal,247500,45,2.0,1,EXTERIOR,0.0,0,12.419169901386761,40.4484305,-3.650495
centro,490000,91,2.0,0,EXTERIOR,3.0,1,13.102162710901053,40.4176527,-3.7079547
barrio-de-salamanca,1645000,160,3.0,1,EXTERIOR,1.0,0,14.31325155008416,40.4364379,-3.6857028
carabanchel,187000,72,3.0,1,EXTERIOR,5.0,0,12.138869243416009,40.3742112,-3.744676
chamberi,1240000,101,2.0,1,EXTERIOR,1.0,0,14.030622744032508,40.4389621,-3.705302
retiro,2975000,228,4.0,1,EXTERIOR,6.0,0,14.905754933096265,40.4111495,-3.6760566
barrio-de-salamanca,1329000,127,2.0,1,INTERIOR,4.0,0,14.099938090140547,40.4364379,-3.6857028
moratalaz,280000,87,3.0,0,EXTERIOR,1.0,0,12.54254845357358,40.4059332,-3.6448737
chamberi,5000000,496,5.0,1,EXTERIOR,5.0,0,15.424948670398354,40.4389621,-3.705302
usera,114900,99,3.0,0,EXTERIOR,2.0,0,11.651826167019166,40.383894,-3.7064459
usera,280000,135,3.0,1,EXTERIOR,1.0,0,12.54254845357358,40.383894,-3.7064459
carabanchel,145000,70,3.0,1,EXTERIOR,0.0,0,11.884495917930655,40.3742112,-3.744676
barrio-de-salamanca,1129000,117,2.0,1,EXTERIOR,1.0,0,13.936843728870999,40.4364379,-3.6857028
carabanchel,450000,100,3.0,1,EXTERIOR,3.0,0,13.017005083966255,40.3742112,-3.744676
carabanchel,230890,82,3.0,0,EXTERIOR,0.0,0,12.349701016670412,40.3742112,-3.744676
barrio-de-salamanca,960000,85,2.0,1,EXTERIOR,2.0,2,13.774689605110144,40.4364379,-3.6857028
chamartin,1685000,212,4.0,1,EXTERIOR,3.0,2,14.337276715240233,40.4739539,-3.6827087
chamberi,2225000,181,3.0,1,EXTERIOR,4.0,0,14.615267923020578,40.4389621,-3.705302
retiro,620000,100,2.0,1,INTERIOR,1.0,0,13.3374763699232,40.4111495,-3.6760566
centro,375000,48,2.0,0,EXTERIOR,0.0,1,12.834683971615659,40.4176527,-3.7079547
usera,289000,73,3.0,0,EXTERIOR,1.0,2,12.574185427296195,40.383894,-3.7064459
moncloa,625000,136,3.0,1,EXTERIOR,2.0,0,13.345508528717259,40.4350196,-3.719236
centro,2789000,240,4.0,1,EXTERIOR,3.0,3,14.841194025161014,40.4176527,-3.7079547
tetuan,1125000,165,3.0,1,EXTERIOR,15.0,0,13.933294482509151,40.4605781,-3.6982806
centro,859000,108,3.0,0,EXTERIOR,2.0,0,13.663525365110068,40.4176527,-3.7079547
carabanchel,130000,55,2.0,0,INTERIOR,3.0,0,11.775297421715827,40.3742112,-3.744676
chamartin,189000,44,2.0,0,INTERIOR,-1.0,0,12.149507585033072,40.4739539,-3.6827087
retiro,900000,121,5.0,1,INTERIOR,2.0,2,13.710151153416941,40.4111495,-3.6760566
puente-de-vallecas,230000,106,3.0,1,EXTERIOR,4.0,0,12.345838935721968,40.3868601,-3.6591803
barajas,386000,79,2.0,1,EXTERIOR,3.0,0,12.863595239117187,40.4733176,-3.5798446
barrio-de-salamanca,2350000,204,3.0,1,EXTERIOR,3.0,0,14.669926311652166,40.4364379,-3.6857028
tetuan,1490000,277,3.0,1,EXTERIOR,0.0,0,14.214287349062356,40.4605781,-3.6982806
chamartin,3000000,310,4.0,1,EXTERIOR,3.0,0,14.914123179965662,40.4739539,-3.6827087
barrio-de-salamanca,1349000,120,2.0,1,INTERIOR,1.0,0,14.114874876479462,40.4364379,-3.6857028
ciudad-lineal,749000,160,5.0,1,EXTERIOR,1.0,0,13.52649559761195,40.4484305,-3.650495
hortaleza,395000,97,2.0,1,EXTERIOR,1.0,0,12.886643575525625,40.4725491,-3.6425515
puente-de-vallecas,140000,60,2.0,0,EXTERIOR,4.0,0,11.849404844423074,40.3868601,-3.6591803
chamberi,1930000,133,2.0,1,EXTERIOR,6.0,0,14.47303107901565,40.4389621,-3.705302
arganzuela,320000,52,2.0,0,EXTERIOR,3.0,0,12.676079399771027,40.3969535,-3.6972891
barrio-de-salamanca,2350000,155,3.0,1,EXTERIOR,5.0,0,14.669926311652166,40.4364379,-3.6857028
chamberi,4500000,363,4.0,0,EXTERIOR,3.0,0,15.319588176962746,40.4389621,-3.705302
chamartin,1340000,161,3.0,1,EXTERIOR,7.0,0,14.108180918195472,40.4739539,-3.6827087
ciudad-lineal,147600,60,3.0,1,EXTERIOR,5.0,0,11.902267966193309,40.4484305,-3.650495
arganzuela,370000,110,3.0,1,EXTERIOR,0.0,0,12.821260987319457,40.3969535,-3.6972891
barrio-de-salamanca,1950000,165,2.0,1,EXTERIOR,4.0,0,14.48334044336031,40.4364379,-3.6857028
chamartin,747000,96,2.0,1,INTERIOR,3.0,0,13.523821802802145,40.4739539,-3.6827087
san-blas,193000,78,2.0,1,EXTERIOR,6.0,1,12.170450649220749,40.4275001,-3.615954
hortaleza,780000,167,4.0,1,EXTERIOR,3.0,3,13.567050480716235,40.4725491,-3.6425515
barrio-de-salamanca,4700000,344,4.0,1,EXTERIOR,7.0,0,15.363073279446223,40.4364379,-3.6857028
puente-de-vallecas,285000,80,3.0,1,EXTERIOR,3.0,0,12.560247968016562,40.3868601,-3.6591803
centro,1079000,128,3.0,1,EXTERIOR,2.0,0,13.8915461710239,40.4176527,-3.7079547
puente-de-vallecas,222000,42,1.0,1,EXTERIOR,4.0,2,12.310437165348775,40.3868601,-3.6591803
barrio-de-salamanca,1399000,120,3.0,1,EXTERIOR,6.0,0,14.151268968443645,40.4364379,-3.6857028
fuencarral,1020000,153,4.0,1,EXTERIOR,4.0,2,13.83531416565213,40.426213,-3.7009931
tetuan,280000,50,1.0,1,EXTERIOR,1.0,1,12.54254845357358,40.4605781,-3.6982806
ciudad-lineal,317000,76,3.0,1,EXTERIOR,3.0,0,12.666660207428574,40.4484305,-3.650495
usera,169000,60,2.0,0,EXTERIOR,2.0,0,12.037659911047468,40.383894,-3.7064459
barrio-de-salamanca,330000,50,1.0,1,EXTERIOR,0.0,0,12.706850963741102,40.4364379,-3.6857028
usera,155000,69,3.0,0,EXTERIOR,3.0,0,11.951186847493476,40.383894,-3.7064459
barrio-de-salamanca,2300000,214,4.0,1,EXTERIOR,1.0,0,14.648420115681892,40.4364379,-3.6857028
centro,1395000,102,2.0,1,EXTERIOR,2.0,0,14.148405690083225,40.4176527,-3.7079547
centro,1400000,269,11.0,0,EXTERIOR,2.0,3,14.151983508870947,40.4176527,-3.7079547
chamartin,2390000,313,4.0,1,EXTERIOR,4.0,0,14.686804342317648,40.4739539,-3.6827087
retiro,680000,79,2.0,1,INTERIOR,0.0,0,13.429849547739444,40.4111495,-3.6760566
vicalvaro,357000,93,2.0,1,EXTERIOR,1.0,0,12.785493861878301,40.4018377,-3.5950537
barrio-de-salamanca,2900000,230,3.0,1,EXTERIOR,3.0,0,14.88022163978423,40.4364379,-3.6857028
fuencarral,545000,111,4.0,1,EXTERIOR,6.0,0,13.208542908506082,40.426213,-3.7009931
latina,209995,65,2.0,0,EXTERIOR,3.0,0,12.25484376189915,40.4035317,-3.736152
barrio-de-salamanca,2360000,218,3.0,1,EXTERIOR,6.0,0,14.674172600730516,40.4364379,-3.6857028
barrio-de-salamanca,1909000,158,3.0,1,INTERIOR,2.0,0,14.462090626542215,40.4364379,-3.6857028
vicalvaro,265008,103,3.0,1,EXTERIOR,3.0,0,12.487519066655805,40.4018377,-3.5950537
chamartin,634500,82,2.0,0,INTERIOR,4.0,1,13.360594142179467,40.4739539,-3.6827087
villaverde,79500,61,3.0,0,EXTERIOR,5.0,1,11.283524879179666,40.3456104,-3.6959556
barajas,995000,121,4.0,1,EXTERIOR,3.0,2,13.81049902116535,40.4733176,-3.5798446
centro,320000,48,1.0,1,INTERIOR,1.0,0,12.676079399771027,40.4176527,-3.7079547
centro,550000,76,2.0,1,EXTERIOR,5.0,0,13.217675375388819,40.4176527,-3.7079547
centro,800000,163,5.0,1,EXTERIOR,3.0,0,13.592368256649284,40.4176527,-3.7079547
puente-de-vallecas,205000,94,3.0,0,EXTERIOR,1.0,2,12.230770136157428,40.3868601,-3.6591803
centro,690000,109,2.0,0,EXTERIOR,3.0,1,13.444448325847754,40.4176527,-3.7079547
retiro,419900,50,2.0,1,INTERIOR,1.0,0,12.947774248188859,40.4111495,-3.6760566
centro,450000,93,3.0,0,INTERIOR,1.0,0,13.017005083966255,40.4176527,-3.7079547
villaverde,339900,114,3.0,0,EXTERIOR,2.0,0,12.736409677721657,40.3456104,-3.6959556
carabanchel,304500,105,3.0,0,EXTERIOR,4.0,0,12.626429650198945,40.3742112,-3.744676
barrio-de-salamanca,299000,40,1.0,1,EXTERIOR,0.0,0,12.608202196848836,40.4364379,-3.6857028
centro,655000,91,2.0,1,EXTERIOR,4.0,2,13.39239204133378,40.4176527,-3.7079547
barrio-de-salamanca,1200000,157,1.0,1,EXTERIOR,9.0,0,13.997832948091215,40.4364379,-3.6857028
villaverde,180000,65,2.0,0,EXTERIOR,3.0,0,12.100717685412471,40.3456104,-3.6959556
barrio-de-salamanca,2850000,433,6.0,1,EXTERIOR,1.0,0,14.862829903121964,40.4364379,-3.6857028
centro,395000,82,2.0,0,EXTERIOR,1.0,0,12.886643575525625,40.4176527,-3.7079547
chamartin,495000,68,2.0,1,EXTERIOR,1.0,0,13.112315061750808,40.4739539,-3.6827087
chamberi,1134000,100,2.0,1,EXTERIOR,2.0,0,13.941262645103661,40.4389621,-3.705302
chamberi,1760000,182,2.0,1,EXTERIOR,6.0,2,14.38082493519599,40.4389621,-3.705302
carabanchel,229000,66,3.0,0,EXTERIOR,3.0,0,12.34148164933907,40.3742112,-3.744676
tetuan,480000,127,3.0,0,EXTERIOR,3.0,0,13.081543466215237,40.4605781,-3.6982806
centro,739000,86,2.0,1,INTERIOR,2.0,2,13.513054553109397,40.4176527,-3.7079547
puente-de-vallecas,90000,28,1.0,0,INTERIOR,0.0,0,11.407576060361786,40.3868601,-3.6591803
chamartin,1650000,181,2.0,1,EXTERIOR,0.0,0,14.316286451937186,40.4739539,-3.6827087
barrio-de-salamanca,1709000,164,3.0,1,EXTERIOR,5.0,3,14.351419547235064,40.4364379,-3.6857028
arganzuela,240000,35,2.0,1,EXTERIOR,3.0,0,12.388398368982115,40.3969535,-3.6972891
chamberi,499000,80,1.0,0,EXTERIOR,0.0,2,13.120363378739663,40.4389621,-3.705302
barrio-de-salamanca,1349000,120,2.0,1,INTERIOR,1.0,0,14.114874876479462,40.4364379,-3.6857028
chamartin,994000,184,4.0,1,EXTERIOR,17.0,2,13.809493491674422,40.4739539,-3.6827087
tetuan,950000,129,3.0,1,EXTERIOR,1.0,0,13.76421831620775,40.4605781,-3.6982806
ciudad-lineal,296900,71,3.0,0,EXTERIOR,1.0,0,12.601154028883599,40.4484305,-3.650495
carabanchel,220000,75,3.0,0,INTERIOR,3.0,0,12.301387370778713,40.3742112,-3.744676
usera,360000,70,3.0,0,EXTERIOR,1.0,2,12.793862088206213,40.383894,-3.7064459
barrio-de-salamanca,799000,100,2.0,1,EXTERIOR,8.0,0,13.591117476312084,40.4364379,-3.6857028
puente-de-vallecas,168000,55,2.0,0,INTERIOR,0.0,1,12.031725210748633,40.3868601,-3.6591803
barrio-de-salamanca,829000,76,2.0,0,INTERIOR,1.0,0,13.627976640389322,40.4364379,-3.6857028
barrio-de-salamanca,2690000,233,3.0,1,EXTERIOR,3.0,0,14.805052123325165,40.4364379,-3.6857028
carabanchel,400000,110,3.0,0,EXTERIOR,3.0,0,12.899222326086994,40.3742112,-3.744676
centro,1850000,250,4.0,1,EXTERIOR,1.0,0,14.430696737594902,40.4176527,-3.7079547
arganzuela,207000,50,1.0,0,EXTERIOR,0.0,0,12.240478903153711,40.3969535,-3.6972891
chamartin,850000,117,2.0,1,EXTERIOR,6.0,0,13.652992804936396,40.4739539,-3.6827087
carabanchel,131100,76,3.0,0,EXTERIOR,2.0,0,11.783723297487764,40.3742112,-3.744676
centro,290000,38,2.0,0,INTERIOR,0.0,0,12.577639650232573,40.4176527,-3.7079547
moncloa,1450000,345,5.0,1,EXTERIOR,2.0,0,14.187074804051692,40.4350196,-3.719236
chamberi,1030000,136,2.0,1,EXTERIOR,9.0,0,13.845070331079134,40.4389621,-3.705302
moncloa,690000,116,2.0,1,EXTERIOR,3.0,0,13.444448325847754,40.4350196,-3.719236
barrio-de-salamanca,390000,51,1.0,1,EXTERIOR,3.0,0,12.873904582205107,40.4364379,-3.6857028
retiro,1679000,133,2.0,1,EXTERIOR,4.0,0,14.333709531652115,40.4111495,-3.6760566
arganzuela,329900,68,2.0,1,EXTERIOR,0.0,0,12.706547888433661,40.3969535,-3.6972891
barrio-de-salamanca,815000,94,2.0,1,INTERIOR,1.0,2,13.610944619216111,40.4364379,-3.6857028
barrio-de-salamanca,1809000,129,3.0,1,EXTERIOR,1.0,3,14.408285317168877,40.4364379,-3.6857028
puente-de-vallecas,435000,61,2.0,1,EXTERIOR,3.0,0,12.983103608918753,40.3868601,-3.6591803
tetuan,525000,115,2.0,1,EXTERIOR,0.0,2,13.171155446333852,40.4605781,-3.6982806
puente-de-vallecas,215000,75,2.0,0,EXTERIOR,2.0,0,12.278397958261774,40.3868601,-3.6591803
centro,1790000,205,3.0,1,EXTERIOR,2.0,1,14.397726736475999,40.4176527,-3.7079547
barrio-de-salamanca,2630000,306,5.0,1,EXTERIOR,4.0,0,14.782494784382012,40.4364379,-3.6857028
barrio-de-salamanca,2390000,156,3.0,1,EXTERIOR,3.0,0,14.686804342317648,40.4364379,-3.6857028
barrio-de-salamanca,1590000,190,4.0,1,EXTERIOR,6.0,0,14.279245203127035,40.4364379,-3.6857028
centro,615000,75,1.0,1,EXTERIOR,2.0,1,13.329379172803593,40.4176527,-3.7079547
latina,174000,102,3.0,1,EXTERIOR,1.0,0,12.066816325306588,40.4035317,-3.736152
chamberi,1690000,185,3.0,1,EXTERIOR,2.0,0,14.340239678615058,40.4389621,-3.705302
ciudad-lineal,690000,186,3.0,1,EXTERIOR,0.0,0,13.444448325847754,40.4484305,-3.650495
ciudad-lineal,960000,160,1.0,1,EXTERIOR,2.0,2,13.774689605110144,40.4484305,-3.650495
retiro,465000,175,1.0,1,EXTERIOR,0.0,0,13.049794835104816,40.4111495,-3.6760566
centro,1025000,110,2.0,1,EXTERIOR,5.0,0,13.840204146163925,40.4176527,-3.7079547
fuencarral,390000,80,3.0,1,EXTERIOR,9.0,0,12.873904582205107,40.426213,-3.7009931
villa-de-vallecas,370000,82,2.0,1,EXTERIOR,5.0,0,12.821260987319457,40.3739576,-3.6121632
usera,355000,79,3.0,1,EXTERIOR,4.0,0,12.779875885354993,40.383894,-3.7064459
latina,100000,58,2.0,1,EXTERIOR,0.0,0,11.51293546492023,40.4035317,-3.736152
centro,1690000,185,3.0,1,EXTERIOR,2.0,0,14.340239678615058,40.4176527,-3.7079547
moratalaz,151500,50,2.0,0,EXTERIOR,0.0,0,11.928347504569842,40.4059332,-3.6448737
retiro,1500000,210,3.0,1,EXTERIOR,4.0,0,14.220976332738882,40.4111495,-3.6760566
arganzuela,580000,130,3.0,1,EXTERIOR,2.0,0,13.270785106659046,40.3969535,-3.6972891
chamberi,1134000,100,2.0,1,EXTERIOR,2.0,0,13.941262645103661,40.4389621,-3.705302
ciudad-lineal,470000,97,2.0,1,EXTERIOR,7.0,0,13.060490101343552,40.4484305,-3.650495
carabanchel,229900,61,1.0,0,EXTERIOR,0.0,0,12.345404060459082,40.3742112,-3.744676
retiro,475000,40,2.0,1,INTERIOR,2.0,0,13.07107218827772,40.4111495,-3.6760566
villaverde,200000,95,3.0,0,EXTERIOR,4.0,0,12.206077645517674,40.3456104,-3.6959556
ciudad-lineal,165000,47,1.0,0,EXTERIOR,0.0,1,12.013706813470414,40.4484305,-3.650495
chamberi,1690000,185,4.0,1,EXTERIOR,2.0,0,14.340239678615058,40.4389621,-3.705302
ciudad-lineal,380000,114,3.0,1,EXTERIOR,1.0,1,12.847929163278053,40.4484305,-3.650495
latina,250000,63,2.0,1,EXTERIOR,2.0,0,12.429220196836383,40.4035317,-3.736152
chamberi,1675000,164,2.0,1,EXTERIOR,4.0,0,14.331324320256051,40.4389621,-3.705302
moncloa,998000,190,4.0,1,EXTERIOR,3.0,2,13.813509557297108,40.4350196,-3.719236
fuencarral,490000,61,1.0,1,EXTERIOR,1.0,0,13.102162710901053,40.426213,-3.7009931
chamartin,630000,110,3.0,1,EXTERIOR,5.0,0,13.353476685668044,40.4739539,-3.6827087
centro,500000,84,1.0,0,EXTERIOR,0.0,0,13.122365377402328,40.4176527,-3.7079547
barrio-de-salamanca,2359000,183,3.0,1,EXTERIOR,6.0,0,14.673748782298158,40.4364379,-3.6857028
puente-de-vallecas,114500,40,1.0,0,EXTERIOR,0.0,0,11.648338835562747,40.3868601,-3.6591803
centro,2150000,240,2.0,1,EXTERIOR,6.0,0,14.580978865220017,40.4176527,-3.7079547
chamberi,1850000,262,4.0,1,EXTERIOR,9.0,4,14.430696737594902,40.4389621,-3.705302
centro,490000,70,4.0,0,EXTERIOR,3.0,0,13.102162710901053,40.4176527,-3.7079547
barrio-de-salamanca,2409000,209,3.0,1,INTERIOR,4.0,3,14.694722696706926,40.4364379,-3.6857028
san-blas,249000,106,3.0,0,EXTERIOR,1.0,0,12.425212191503038,40.4275001,-3.615954
ciudad-lineal,290000,50,1.0,1,EXTERIOR,2.0,0,12.577639650232573,40.4484305,-3.650495
barrio-de-salamanca,2900000,239,4.0,1,EXTERIOR,5.0,0,14.88022163978423,40.4364379,-3.6857028
centro,286000,41,1.0,1,INTERIOR,0.0,2,12.563750586299374,40.4176527,-3.7079547
puente-de-vallecas,75000,40,1.0,0,EXTERIOR,5.0,1,11.225256725762893,40.3868601,-3.6591803
centro,1595000,164,3.0,1,EXTERIOR,2.0,3,14.282384921160133,40.4176527,-3.7079547
barrio-de-salamanca,1250000,146,4.0,1,EXTERIOR,4.0,0,14.038654909278163,40.4364379,-3.6857028
usera,164000,54,1.0,0,EXTERIOR,2.0,0,12.00762780434872,40.383894,-3.7064459
carabanchel,87500,71,1.0,0,EXTERIOR,4.0,0,11.37940550085183,40.3742112,-3.744676
vicalvaro,435000,106,3.0,1,EXTERIOR,1.0,2,12.983103608918753,40.4018377,-3.5950537
tetuan,248000,50,2.0,0,EXTERIOR,3.0,0,12.421188057397055,40.4605781,-3.6982806
retiro,810000,140,4.0,1,EXTERIOR,4.0,2,13.60479076121576,40.4111495,-3.6760566
fuencarral,990000,150,4.0,1,EXTERIOR,6.0,3,13.805461232211272,40.426213,-3.7009931
retiro,590000,90,4.0,0,EXTERIOR,1.0,0,13.28787951079572,40.4111495,-3.6760566
tetuan,340000,55,2.0,0,EXTERIOR,2.0,1,12.73670383776449,40.4605781,-3.6982806
barrio-de-salamanca,2250000,171,4.0,1,EXTERIOR,6.0,0,14.626441218624949,40.4364379,-3.6857028
chamberi,1690000,185,3.0,1,EXTERIOR,2.0,0,14.340239678615058,40.4389621,-3.705302
barrio-de-salamanca,1909000,158,3.0,1,INTERIOR,2.0,3,14.462090626542215,40.4364379,-3.6857028
vicalvaro,269085,85,2.0,1,EXTERIOR,0.0,0,12.502786310092219,40.4018377,-3.5950537
barrio-de-salamanca,1900000,210,4.0,1,EXTERIOR,2.0,0,14.45736497045232,40.4364379,-3.6857028
barrio-de-salamanca,1140000,87,2.0,1,INTERIOR,3.0,2,13.946539697563276,40.4364379,-3.6857028
centro,370000,55,1.0,0,EXTERIOR,4.0,0,12.821260987319457,40.4176527,-3.7079547
fuencarral,778000,145,3.0,1,EXTERIOR,9.0,2,13.564483088506746,40.426213,-3.7009931
centro,800000,109,2.0,0,EXTERIOR,1.0,0,13.592368256649284,40.4176527,-3.7079547
barrio-de-salamanca,678000,56,1.0,1,EXTERIOR,1.0,0,13.426904041847699,40.4364379,-3.6857028
usera,380000,138,3.0,1,EXTERIOR,1.0,2,12.847929163278053,40.383894,-3.7064459
barrio-de-salamanca,650000,115,3.0,1,INTERIOR,0.0,0,13.384729180332174,40.4364379,-3.6857028
tetuan,260000,33,1.0,0,INTERIOR,1.0,0,12.468440756144114,40.4605781,-3.6982806
puente-de-vallecas,229990,88,3.0,0,EXTERIOR,2.0,0,12.345795456704934,40.3868601,-3.6591803
usera,145000,73,3.0,1,EXTERIOR,1.0,0,11.884495917930655,40.383894,-3.7064459
moratalaz,110000,42,1.0,0,EXTERIOR,0.0,0,11.608244735642321,40.4059332,-3.6448737
chamartin,4150000,539,6.0,1,EXTERIOR,1.0,1,15.238619133170708,40.4739539,-3.6827087
tetuan,205000,45,1.0,0,EXTERIOR,2.0,0,12.230770136157428,40.4605781,-3.6982806
barrio-de-salamanca,3990000,450,5.0,1,EXTERIOR,5.0,0,15.199302039492581,40.4364379,-3.6857028
barrio-de-salamanca,2190000,165,3.0,1,EXTERIOR,3.0,3,14.599412558413583,40.4364379,-3.6857028
centro,1499000,225,3.0,1,EXTERIOR,6.0,3,14.22030944419592,40.4176527,-3.7079547
centro,750000,58,1.0,1,EXTERIOR,4.0,1,13.527829818844937,40.4176527,-3.7079547
barrio-de-salamanca,1220000,128,2.0,1,EXTERIOR,3.0,0,14.014362236381235,40.4364379,-3.6857028
centro,469000,84,3.0,0,EXTERIOR,1.0,0,13.058360179622305,40.4176527,-3.7079547
moncloa,354246,54,1.0,1,EXTERIOR,1.0,0,12.777749688921444,40.4350196,-3.719236
puente-de-vallecas,189000,62,1.0,1,EXTERIOR,2.0,0,12.149507585033072,40.3868601,-3.6591803
retiro,790000,157,4.0,1,EXTERIOR,9.0,0,13.579789490265188,40.4111495,-3.6760566
chamartin,2100000,260,4.0,1,EXTERIOR,4.0,0,14.557448378884015,40.4739539,-3.6827087
usera,157000,103,3.0,0,EXTERIOR,2.0,0,11.964007453736912,40.383894,-3.7064459
centro,599000,69,2.0,1,EXTERIOR,1.0,2,13.303018546545275,40.4176527,-3.7079547
fuencarral,525000,130,2.0,1,EXTERIOR,5.0,0,13.171155446333852,40.426213,-3.7009931
hortaleza,883000,129,2.0,1,EXTERIOR,8.0,0,13.691081612088286,40.4725491,-3.6425515
chamberi,950000,78,2.0,1,EXTERIOR,6.0,0,13.76421831620775,40.4389621,-3.705302
puente-de-vallecas,163000,50,2.0,0,EXTERIOR,0.0,0,12.001511614739405,40.3868601,-3.6591803
chamberi,2100000,274,6.0,1,EXTERIOR,1.0,3,14.557448378884015,40.4389621,-3.705302
barrio-de-salamanca,2150000,191,4.0,1,EXTERIOR,2.0,0,14.580978865220017,40.4364379,-3.6857028
chamartin,998000,142,3.0,1,EXTERIOR,1.0,0,13.813509557297108,40.4739539,-3.6827087
latina,244990,97,3.0,0,EXTERIOR,0.0,1,12.408976754158251,40.4035317,-3.736152
san-blas,415000,80,3.0,1,EXTERIOR,2.0,0,12.936036208848487,40.4275001,-3.615954
centro,285000,54,2.0,0,EXTERIOR,3.0,1,12.560247968016562,40.4176527,-3.7079547
barrio-de-salamanca,1165000,164,3.0,1,EXTERIOR,1.0,0,13.968232503350668,40.4364379,-3.6857028
carabanchel,360000,100,3.0,1,EXTERIOR,3.0,0,12.793862088206213,40.3742112,-3.744676
usera,164000,66,2.0,1,INTERIOR,1.0,0,12.00762780434872,40.383894,-3.7064459
vicalvaro,228791,106,3.0,1,EXTERIOR,2.0,0,12.340568572841525,40.4018377,-3.5950537
chamartin,440000,85,2.0,0,EXTERIOR,0.0,2,12.994532278619134,40.4739539,-3.6827087
barrio-de-salamanca,1149000,95,2.0,1,INTERIOR,0.0,0,13.954403427152533,40.4364379,-3.6857028
barrio-de-salamanca,2619000,219,4.0,1,EXTERIOR,4.0,0,14.7783035053149,40.4364379,-3.6857028
tetuan,899000,87,2.0,1,EXTERIOR,1.0,0,13.70903942580019,40.4605781,-3.6982806
chamartin,715000,135,4.0,1,EXTERIOR,5.0,0,13.480039220276565,40.4739539,-3.6827087
barrio-de-salamanca,950000,70,1.0,1,EXTERIOR,6.0,0,13.76421831620775,40.4364379,-3.6857028
barrio-de-salamanca,980000,70,1.0,1,INTERIOR,5.0,0,13.795308871054397,40.4364379,-3.6857028
chamberi,820000,139,3.0,1,EXTERIOR,2.0,0,13.617060838751888,40.4389621,-3.705302
usera,235000,90,3.0,1,EXTERIOR,5.0,0,12.367345048436391,40.383894,-3.7064459
villaverde,350000,105,2.0,1,EXTERIOR,3.0,0,12.765691290604371,40.3456104,-3.6959556
centro,1195000,134,3.0,1,EXTERIOR,2.0,3,13.993657580167481,40.4176527,-3.7079547
puente-de-vallecas,161000,89,3.0,0,EXTERIOR,4.0,1,11.989165855127435,40.3868601,-3.6591803
ciudad-lineal,206000,55,2.0,0,EXTERIOR,3.0,0,12.235636302128867,40.4484305,-3.650495
centro,1519000,160,4.0,1,EXTERIOR,1.0,0,14.23356343990554,40.4176527,-3.7079547
hortaleza,895000,183,4.0,1,EXTERIOR,3.0,0,13.704580114574805,40.4725491,-3.6425515
chamberi,1100000,108,3.0,1,EXTERIOR,7.0,0,13.910821646859095,40.4389621,-3.705302
arganzuela,185000,36,1.0,0,EXTERIOR,4.0,0,12.128116509451258,40.3969535,-3.6972891
centro,575000,67,2.0,1,INTERIOR,1.0,0,13.26212705890841,40.4176527,-3.7079547
centro,799000,100,3.0,1,EXTERIOR,4.0,0,13.591117476312084,40.4176527,-3.7079547
carabanchel,174000,62,3.0,0,EXTERIOR,2.0,0,12.066816325306588,40.3742112,-3.744676
arganzuela,240000,48,1.0,0,INTERIOR,0.0,0,12.388398368982115,40.3969535,-3.6972891
retiro,1149000,119,2.0,1,INTERIOR,3.0,1,13.954403427152533,40.4111495,-3.6760566
carabanchel,169000,52,1.0,0,EXTERIOR,4.0,0,12.037659911047468,40.3742112,-3.744676
carabanchel,150300,92,2.0,0,EXTERIOR,3.0,0,11.92039522907888,40.3742112,-3.744676
centro,490000,76,1.0,1,EXTERIOR,3.0,0,13.102162710901053,40.4176527,-3.7079547
